customer_id,product_id,units,avg_cost_nav,opened_date,auto_invest_flag
C01018,INV-연금-0097,1381,1444.84,2024-07-31,N
C01019,INV-연금-0004,2443,900.8,2023-11-24,N
C01019,INV-연금-0089,1332,1082.96,2024-05-23,N
C01019,INV-ET-0086,748,1001.24,2023-07-07,N
C01020,INV-연금-0006,704,1165.75,2023-04-24,N
C01020,INV-연금-0041,523,1282.07,2024-11-30,N
C01021,INV-변액-0013,2697,987.11,2025-05-04,N
C01021,INV-연금-0004,1059,891.7,2025-01-17,N
C01025,INV-연금-0089,130,1129.95,2023-11-01,N
C01025,INV-펀드-0020,2683,1339.6,2023-10-24,N
C01025,INV-ET-0018,2890,964.81,2023-07-21,N
C01026,INV-연금-0066,2820,1217.42,2023-08-26,Y
C01026,INV-펀드-0012,2372,961.6,2023-08-15,Y
C01026,INV-ET-0091,1882,1083.94,2024-01-14,N
C01026,INV-ET-0003,2148,1107.81,2023-09-04,Y
C01026,INV-연금-0009,1331,1007.02,2024-06-21,N
C01031,INV-펀드-0062,2882,1335.36,2023-09-02,Y
C01031,INV-ET-0075,703,1328.6,2023-08-29,N
C01031,INV-펀드-0074,1844,1187.66,2023-10-09,Y
C01032,INV-연금-0085,88,1204.05,2024-10-06,N
C01032,INV-ET-0008,1194,1127.15,2023-11-18,N
C01034,INV-ET-0042,2488,1337.85,2023-05-19,N
C01034,INV-변액-0027,2963,971.94,2024-04-06,Y
C01034,INV-펀드-0067,1705,1334.11,2024-06-01,Y
C01034,INV-펀드-0083,559,1285.16,2025-03-03,N
C01036,INV-펀드-0026,580,1389.13,2024-06-06,N
C01036,INV-연금-0050,1212,1309.6,2025-06-11,N
C01036,INV-변액-0015,173,1233.87,2024-02-13,Y
C01036,INV-펀드-0040,2822,1167.32,2023-07-12,N
C01037,INV-ET-0008,1402,1152.14,2023-10-10,N
C01037,INV-ET-0086,707,1093.05,2024-04-12,Y
C01037,INV-펀드-0058,74,1259.19,2023-12-19,N
C01038,INV-연금-0041,771,1323.8,2023-07-28,Y
C01038,INV-ET-0033,1290,1012.33,2024-11-10,N
C01038,INV-연금-0006,2509,1252.83,2023-08-24,Y
C01038,INV-펀드-0098,2390,1342.71,2024-11-04,Y
C01043,INV-ET-0043,376,1215.98,2023-02-19,Y
C01043,INV-연금-0050,1681,1345.83,2023-08-01,N
C01044,INV-ET-0018,2461,1075.51,2025-01-12,Y
C01044,INV-연금-0059,311,1059.04,2023-01-15,N
C01044,INV-펀드-0020,1633,1453.48,2023-05-14,Y
C01044,INV-연금-0095,238,1345.57,2024-09-09,Y
C01044,INV-ET-0093,2212,1494.81,2025-06-08,Y
C01047,INV-ET-0022,2075,891.79,2023-08-31,N
C01047,INV-펀드-0024,1914,1345.92,2023-04-20,N
C01052,INV-연금-0019,1395,1293.54,2025-01-08,N
C01052,INV-ET-0051,2140,1430.22,2025-03-07,Y
C01052,INV-ET-0022,2797,893.61,2024-09-22,Y
C01052,INV-연금-0036,1197,853.58,2023-02-16,N
C01053,INV-ET-0071,1067,1213.56,2024-11-28,N
C01054,INV-ET-0018,2012,1088.27,2024-12-18,Y
C01054,INV-펀드-0058,162,1191.06,2025-03-18,N
C01054,INV-연금-0001,269,1229.49,2024-05-22,N
C01054,INV-변액-0037,1339,972.44,2023-07-26,Y
C01054,INV-ET-0090,2391,1140.05,2023-11-18,N
C01055,INV-변액-0017,421,1283.82,2025-02-08,Y
C01055,INV-변액-0013,600,896.29,2025-01-18,Y
C01055,INV-펀드-0020,2265,1342.36,2023-08-06,Y
C01057,INV-펀드-0074,1034,1111.41,2025-05-05,Y
C01057,INV-연금-0050,2458,1156.54,2025-01-22,N
C01057,INV-ET-0064,2946,1349.38,2025-02-14,N
C01058,INV-연금-0032,1067,962.99,2024-02-03,Y
C01058,INV-연금-0059,2467,1078.73,2025-02-19,N
C01058,INV-연금-0097,1306,1422.92,2023-09-05,Y
C01059,INV-변액-0037,1175,1019.57,2024-08-17,Y
C01064,INV-펀드-0046,187,1173.19,2024-12-17,N
C01064,INV-펀드-0063,659,1371.65,2023-10-31,N
C01064,INV-ET-0018,443,955.68,2024-12-02,N
C01064,INV-ET-0042,378,1290.17,2024-02-27,N
C01065,INV-펀드-0002,1772,1149.02,2023-06-14,N
C01065,INV-변액-0027,752,991.89,2024-06-12,N
C01066,INV-변액-0049,1236,987.11,2025-04-20,Y
C01066,INV-연금-0016,137,1242.53,2024-05-16,Y
C01066,INV-펀드-0035,2243,1288.43,2023-12-14,N
C01066,INV-ET-0064,1209,1458.47,2024-08-25,Y
C01069,INV-변액-0007,923,952.51,2024-05-09,N
C01069,INV-연금-0050,2008,1129.73,2024-03-02,Y
C01070,INV-ET-0087,976,1532.93,2023-07-22,N
C01071,INV-펀드-0026,527,1356.18,2024-01-04,N
C01071,INV-ET-0073,1016,1408.69,2024-04-27,Y
C01071,INV-연금-0016,262,1410.92,2024-01-21,N
C01071,INV-변액-0010,2369,1468.38,2023-03-03,Y
C01071,INV-연금-0055,2989,1044.31,2023-05-31,N
C01072,INV-ET-0091,392,1063.03,2024-11-13,N
C01072,INV-펀드-0047,960,1379.62,2023-09-11,N
C01072,INV-펀드-0039,1158,1244.45,2024-04-16,N
C01074,INV-연금-0016,1227,1431.58,2024-07-05,N
C01074,INV-ET-0086,1871,1133.44,2025-02-20,Y
C01074,INV-변액-0069,2594,1193.14,2024-12-18,Y
C01074,INV-ET-0092,1523,1325.6,2024-04-12,Y
C01074,INV-연금-0053,2025,1318.73,2024-03-11,N
C01075,INV-펀드-0057,1509,992.85,2024-04-13,Y
C01075,INV-펀드-0063,2810,1267.29,2023-06-12,Y
C01075,INV-펀드-0024,624,1293.0,2023-05-17,Y
C01075,INV-ET-0064,2597,1226.83,2023-03-14,N
C01075,INV-변액-0010,2844,1273.88,2023-03-20,N
C01077,INV-ET-0008,2695,1105.18,2024-01-29,N
C01077,INV-연금-0089,429,1136.34,2024-09-16,Y
C01077,INV-펀드-0062,82,1341.85,2024-08-01,N
C01077,INV-펀드-0040,939,1210.04,2024-08-16,N
C01078,INV-펀드-0098,1056,1237.84,2024-05-04,N
C01078,INV-변액-0015,251,1319.4,2024-08-19,N
C01078,INV-ET-0073,1770,1368.64,2024-04-01,N
C01079,INV-변액-0070,858,993.24,2025-02-20,N
C01079,INV-변액-0037,1384,948.3,2023-03-03,N
C01079,INV-펀드-0061,2310,1067.27,2024-06-17,Y
C01079,INV-ET-0030,638,1203.26,2024-03-06,N
C01079,INV-ET-0031,261,1526.9,2023-10-14,N
C01080,INV-ET-0079,2471,1230.36,2023-03-24,Y
C01080,INV-펀드-0074,2601,1082.97,2025-02-03,N
C01080,INV-연금-0006,392,1079.25,2023-02-27,N
C01080,INV-ET-0022,1444,999.55,2023-01-08,N
C01080,INV-변액-0049,1054,1151.94,2023-11-26,N
C01081,INV-펀드-0040,2585,1150.83,2023-09-10,Y
C01081,INV-펀드-0098,1573,1374.04,2023-03-11,Y
C01081,INV-변액-0010,2754,1468.94,2023-10-22,Y
C01081,INV-펀드-0067,1475,1339.13,2023-11-06,N
C01082,INV-ET-0090,2677,1101.7,2023-06-05,N
C01082,INV-연금-0032,973,976.54,2024-05-21,Y
C01083,INV-ET-0043,2572,1312.38,2024-11-28,Y
C01083,INV-변액-0070,797,986.89,2024-08-29,N
C01083,INV-ET-0075,671,1220.85,2023-07-11,N
C01083,INV-변액-0088,2421,1169.27,2023-08-11,N
C01085,INV-변액-0027,2583,946.54,2023-09-10,N
C01085,INV-연금-0085,1489,1161.58,2025-01-16,Y
C01085,INV-연금-0050,435,1139.88,2023-07-28,Y
C01085,INV-펀드-0024,2080,1312.44,2023-04-02,N
C01090,INV-ET-0079,479,1260.84,2024-07-22,Y
C01090,INV-펀드-0081,1159,1035.63,2024-08-14,Y
C01091,INV-ET-0030,1226,1239.33,2024-05-09,N
C01091,INV-ET-0100,1960,1148.13,2024-01-31,Y
C01091,INV-ET-0031,1751,1429.01,2024-01-07,N
C01091,INV-연금-0021,329,1233.0,2024-12-10,N
C01091,INV-변액-0015,1643,1180.22,2023-12-14,Y
C01092,INV-ET-0030,66,1153.51,2023-01-09,N
C01092,INV-연금-0053,796,1191.43,2024-07-25,N
C01092,INV-ET-0100,2412,1088.61,2025-02-08,N
C01092,INV-ET-0018,1202,1098.67,2024-02-12,N
C01093,INV-변액-0007,358,1014.59,2025-03-07,Y
C01093,INV-연금-0059,505,1074.27,2024-06-04,N
C01093,INV-펀드-0039,254,1143.1,2023-09-25,N
C01093,INV-연금-0078,983,1369.53,2024-06-22,N
C01093,INV-ET-0071,2183,1228.04,2023-01-19,N
C01094,INV-연금-0016,1715,1434.16,2023-06-10,N
C01094,INV-펀드-0012,2200,1015.68,2024-01-03,N
C01094,INV-ET-0076,2308,1211.59,2023-08-19,Y
C01094,INV-ET-0051,1361,1520.52,2024-12-03,N
C01094,INV-펀드-0011,1724,1244.52,2024-02-13,Y
C01098,INV-연금-0068,152,1376.4,2024-12-20,N
C01098,INV-펀드-0044,745,1249.17,2023-04-25,Y
C01098,INV-펀드-0057,2192,1007.18,2025-06-04,Y
C01098,INV-연금-0036,1883,921.85,2023-05-16,N
C01099,INV-펀드-0072,722,944.87,2023-02-16,Y
C01099,INV-펀드-0024,1999,1316.46,2025-03-18,N
C01100,INV-연금-0036,2987,912.97,2025-01-21,N
C01102,INV-펀드-0012,1479,959.3,2024-08-10,N
C01102,INV-연금-0009,933,979.42,2024-01-30,N
C01103,INV-변액-0080,2752,1507.54,2023-08-05,Y
C01103,INV-펀드-0074,1607,1122.99,2024-08-02,Y
C01103,INV-ET-0071,657,1141.82,2025-01-29,N
C01103,INV-ET-0018,1771,957.39,2024-10-11,N
C01104,INV-연금-0014,1172,1456.35,2024-02-12,N
C01104,INV-변액-0096,1718,1221.51,2025-05-20,N
C01104,INV-ET-0065,2980,1372.74,2025-05-18,Y
C01105,INV-펀드-0002,1240,1117.33,2025-02-27,Y
C01105,INV-변액-0096,1905,1190.55,2024-06-12,Y
C01105,INV-변액-0017,930,1137.54,2024-02-12,Y
C01107,INV-ET-0031,934,1395.88,2024-11-25,N
C01107,INV-연금-0048,742,932.17,2024-02-06,N
C01107,INV-연금-0032,2969,966.17,2023-08-01,Y
C01107,INV-펀드-0011,2825,1247.93,2024-07-12,N
C01107,INV-변액-0017,674,1200.55,2025-05-24,N
C01109,INV-변액-0013,863,879.44,2023-02-08,N
C01109,INV-ET-0090,217,1150.9,2024-07-21,N
C01112,INV-펀드-0024,751,1378.15,2023-12-08,Y
C01112,INV-펀드-0062,2928,1416.13,2023-12-07,N
C01116,INV-펀드-0056,2801,1040.97,2025-05-25,Y
C01116,INV-펀드-0035,666,1155.76,2025-03-12,N
C01116,INV-ET-0092,316,1490.1,2024-05-13,N
C01116,INV-연금-0006,2707,1181.26,2024-06-16,N
C01116,INV-ET-0091,1697,1154.27,2024-04-25,Y
C01117,INV-변액-0017,1166,1206.91,2023-11-14,Y
C01117,INV-펀드-0062,2545,1284.4,2024-09-26,N
C01117,INV-연금-0001,1294,1255.77,2023-05-11,N
C01117,INV-연금-0014,1296,1276.99,2024-01-22,N
C01117,INV-펀드-0044,1850,1231.2,2023-01-22,N
C01118,INV-펀드-0026,204,1338.42,2023-06-10,Y
C01118,INV-ET-0092,2257,1471.01,2023-01-15,N
C01118,INV-펀드-0011,742,1286.59,2024-07-14,N
C01118,INV-ET-0022,2702,920.74,2024-04-09,N
C01119,INV-연금-0021,1862,1109.15,2024-04-24,N
C01119,INV-ET-0018,2356,1082.48,2024-01-07,N
C01119,INV-펀드-0056,2489,1140.56,2024-05-21,N
C01119,INV-변액-0029,1100,1089.71,2023-04-03,N
C01120,INV-펀드-0012,270,941.64,2023-04-17,Y
C01120,INV-ET-0075,812,1265.91,2023-04-19,Y
C01120,INV-펀드-0046,332,1030.55,2023-12-12,N
C01120,INV-연금-0097,893,1239.94,2025-01-06,N
C01121,INV-ET-0076,1030,1173.39,2025-03-15,Y
C01121,INV-펀드-0058,89,1371.14,2024-12-10,N
C01121,INV-변액-0038,718,1157.36,2024-12-27,N
C01124,INV-ET-0092,1580,1464.22,2023-11-13,Y
C01124,INV-연금-0085,1717,1183.41,2023-01-22,N
C01124,INV-ET-0025,2389,1390.92,2024-05-04,Y
C01124,INV-변액-0007,1532,853.18,2023-03-05,Y
C01125,INV-연금-0060,275,1376.06,2024-09-05,Y
C01125,INV-변액-0010,1675,1468.16,2024-04-06,N
C01125,INV-ET-0075,913,1238.24,2025-06-02,N
C01127,INV-ET-0033,932,1089.72,2023-11-22,N
C01127,INV-ET-0099,2707,1106.49,2023-11-10,Y
C01128,INV-변액-0096,254,1141.81,2023-09-01,N
C01128,INV-펀드-0052,2382,932.73,2024-03-18,Y
C01129,INV-펀드-0054,1131,1043.65,2023-12-13,N
C01129,INV-펀드-0020,2421,1268.38,2024-03-16,N
C01129,INV-ET-0042,2323,1175.18,2024-02-17,N
C01129,INV-변액-0007,1664,944.03,2025-03-25,N
C01130,INV-연금-0059,1293,1021.96,2025-05-04,N
C01131,INV-펀드-0074,2427,989.98,2024-01-18,N
C01132,INV-펀드-0057,984,980.9,2024-06-27,Y
C01132,INV-ET-0076,72,1127.13,2024-01-02,Y
C01134,INV-펀드-0052,260,939.44,2025-03-13,Y
C01134,INV-ET-0099,2845,1114.0,2025-04-16,N
C01134,INV-변액-0080,2738,1310.66,2025-02-08,N
C01134,INV-연금-0094,73,1238.04,2023-02-17,Y
C01134,INV-ET-0092,2856,1471.43,2023-06-27,N
C01135,INV-ET-0073,2354,1300.47,2024-05-25,Y
C01135,INV-펀드-0040,1072,1161.15,2024-03-23,N
C01135,INV-변액-0084,1036,992.58,2024-10-29,N
C01135,INV-펀드-0083,289,1158.35,2024-11-08,N
C01137,INV-변액-0029,587,1181.73,2023-08-06,N
C01138,INV-펀드-0011,1426,1198.76,2025-03-05,N
C01138,INV-ET-0030,892,1297.35,2024-10-01,Y
C01138,INV-펀드-0046,536,1170.67,2024-10-10,Y
C01138,INV-연금-0006,233,1115.04,2024-04-04,Y
C01139,INV-펀드-0023,1969,1103.14,2023-11-15,Y
C01139,INV-연금-0095,2342,1405.64,2025-03-22,Y
C01139,INV-ET-0064,1729,1292.99,2025-03-24,N
C01140,INV-연금-0055,1646,929.41,2023-10-01,N
C01140,INV-ET-0087,2771,1555.37,2024-04-25,Y
C01140,INV-연금-0006,2708,1154.2,2024-07-23,N
C01140,INV-변액-0069,1619,1215.88,2023-04-22,Y
C01140,INV-변액-0084,1631,1072.8,2024-10-13,Y
C01142,INV-ET-0092,2059,1393.71,2023-07-15,Y
C01142,INV-연금-0055,855,876.95,2025-05-06,Y
C01142,INV-펀드-0082,1669,1326.7,2023-04-09,N
C01144,INV-ET-0022,2098,919.77,2023-02-08,Y
C01144,INV-ET-0045,851,1140.34,2023-09-24,N
C01145,INV-펀드-0072,1023,993.12,2024-03-24,Y
C01145,INV-변액-0029,152,1151.68,2023-10-30,N
C01145,INV-변액-0069,2447,1341.93,2024-04-30,Y
C01146,INV-연금-0068,1224,1375.74,2024-09-03,N
C01148,INV-연금-0019,2050,1548.75,2024-12-19,N
C01148,INV-ET-0045,251,1126.11,2025-01-29,Y
C01148,INV-펀드-0062,2516,1474.34,2025-03-11,N
C01148,INV-연금-0085,1400,1152.83,2023-02-07,N
C01150,INV-ET-0064,559,1448.8,2023-06-13,Y
C01150,INV-연금-0014,1510,1387.11,2023-10-30,N
C01150,INV-ET-0087,623,1382.16,2024-02-13,N
C01150,INV-ET-0091,2384,1028.54,2023-05-04,N
C01154,INV-ET-0064,1656,1392.84,2023-07-17,N
C01154,INV-펀드-0067,659,1227.29,2025-06-16,Y
C01155,INV-ET-0073,2652,1379.13,2025-02-23,N
C01155,INV-ET-0065,1798,1295.18,2023-06-14,N
C01155,INV-펀드-0062,568,1355.15,2024-11-08,N
C01156,INV-연금-0066,1650,1110.54,2023-08-23,Y
C01156,INV-연금-0048,2284,947.37,2023-05-27,Y
C01156,INV-펀드-0034,2755,1125.17,2023-07-21,N
C01156,INV-펀드-0023,429,1129.05,2023-01-12,N
C01156,INV-ET-0030,1190,1329.99,2025-02-02,N
C01158,INV-연금-0001,159,1250.46,2023-04-05,N
C01158,INV-연금-0050,2884,1334.8,2025-06-17,N
C01158,INV-연금-0006,1032,1108.39,2023-07-16,N
C01159,INV-펀드-0056,1921,1109.95,2023-09-11,N
C01159,INV-변액-0084,1723,1040.12,2023-03-19,Y
C01159,INV-펀드-0035,285,1233.6,2024-03-20,N
C01160,INV-ET-0064,2877,1400.31,2025-05-20,N
C01160,INV-펀드-0082,2946,1402.51,2023-09-27,N
C01160,INV-펀드-0011,2119,1271.93,2023-03-19,N
C01161,INV-변액-0080,2609,1504.3,2024-02-23,N
C01161,INV-변액-0088,2937,1038.9,2023-09-06,N
C01162,INV-ET-0075,1394,1265.72,2023-02-06,Y
C01162,INV-변액-0096,2258,1360.15,2023-08-21,N
C01162,INV-ET-0033,2765,994.48,2023-04-16,N
C01162,INV-ET-0100,1894,1064.2,2025-01-14,N
C01162,INV-펀드-0098,2981,1211.88,2024-01-17,N
C01164,INV-ET-0030,227,1261.31,2023-03-30,N
C01164,INV-ET-0033,688,926.91,2024-08-17,N
C01164,INV-연금-0077,975,1214.6,2025-03-22,N
C01164,INV-변액-0080,1371,1340.49,2024-12-12,Y
C01164,INV-ET-0071,828,1162.15,2023-08-06,Y
C01165,INV-ET-0042,523,1140.84,2024-01-09,N
C01165,INV-ET-0086,1397,1095.32,2024-01-20,Y
C01166,INV-연금-0085,828,1268.73,2024-09-22,N
C01166,INV-ET-0071,1353,1142.55,2024-11-01,Y
C01166,INV-펀드-0058,2076,1250.94,2023-03-12,Y
C01169,INV-펀드-0056,2504,1134.33,2023-10-16,N
C01169,INV-펀드-0035,1469,1193.09,2024-07-21,Y
C01169,INV-연금-0089,2420,996.9,2024-11-14,N
C01169,INV-변액-0038,716,1119.11,2025-01-14,N
C01170,INV-펀드-0058,1317,1245.97,2023-12-02,Y
C01171,INV-연금-0068,2863,1371.95,2024-05-10,N
C01171,INV-연금-0095,2819,1302.85,2024-09-28,N
C01171,INV-ET-0100,1490,1160.93,2023-05-31,N
C01171,INV-변액-0010,443,1357.72,2024-05-31,N
C01172,INV-연금-0078,841,1589.39,2023-12-29,Y
C01172,INV-변액-0080,2241,1392.97,2023-08-31,N
C01172,INV-ET-0030,1100,1249.1,2024-03-18,Y
C01172,INV-연금-0095,1983,1277.7,2023-06-30,N
C01172,INV-변액-0013,1149,908.47,2023-06-09,Y
C01174,INV-펀드-0047,272,1326.91,2023-04-25,N
C01174,INV-ET-0042,626,1160.32,2023-10-28,N
C01174,INV-펀드-0052,114,1076.33,2024-04-28,N
C01174,INV-연금-0036,2809,887.4,2024-04-08,Y
C01179,INV-펀드-0023,2178,1230.96,2024-08-16,N
C01179,INV-연금-0059,242,1138.98,2024-11-20,Y
C01179,INV-연금-0060,2248,1374.02,2024-02-15,N
C01179,INV-펀드-0020,1142,1320.07,2024-03-03,N
C01179,INV-연금-0019,2110,1389.8,2023-08-29,Y
C01182,INV-펀드-0063,2953,1474.41,2023-12-10,Y
C01182,INV-연금-0006,604,1223.55,2025-01-02,N
C01182,INV-펀드-0002,1364,1124.51,2023-12-09,Y
C01184,INV-펀드-0024,1508,1259.55,2023-11-21,Y
C01184,INV-연금-0001,1998,1164.55,2024-05-06,N
C01185,INV-변액-0088,588,1047.08,2024-04-17,Y
C01185,INV-연금-0055,417,1018.82,2024-12-10,N
C01186,INV-ET-0030,1865,1267.29,2023-04-18,Y
C01186,INV-연금-0094,2930,1272.04,2023-11-21,N
C01186,INV-변액-0038,1219,1184.35,2024-11-02,N
C01186,INV-연금-0053,1901,1338.86,2024-04-30,Y
C01186,INV-변액-0080,102,1297.1,2023-04-20,N
C01187,INV-ET-0099,1412,1116.6,2023-11-25,Y
C01187,INV-펀드-0056,1373,1096.43,2023-02-10,Y
C01187,INV-변액-0007,2590,1020.35,2024-12-01,N
C01187,INV-펀드-0067,2530,1465.52,2023-05-08,Y
C01188,INV-변액-0029,2226,1204.77,2023-07-07,Y
C01188,INV-변액-0088,2825,1196.19,2024-02-07,Y
C01188,INV-ET-0086,2662,1094.05,2024-03-27,N
C01188,INV-연금-0097,2751,1273.95,2024-04-14,N
C01188,INV-펀드-0044,1606,1288.46,2023-07-14,Y
C01189,INV-연금-0055,2989,997.31,2023-10-05,N
C01189,INV-ET-0025,2590,1290.48,2023-05-16,N
C01189,INV-펀드-0020,577,1282.94,2025-05-19,N
C01189,INV-연금-0032,61,965.16,2023-08-01,N
C01189,INV-ET-0065,1429,1412.5,2023-08-15,Y
C01190,INV-변액-0037,850,996.58,2023-04-29,N
C01190,INV-ET-0075,579,1263.1,2023-01-16,N
C01190,INV-ET-0043,2382,1305.2,2024-09-17,Y
C01191,INV-연금-0009,1635,1017.23,2024-12-28,Y
C01191,INV-연금-0001,1514,1135.14,2023-06-24,Y
C01193,INV-변액-0069,927,1301.14,2023-11-26,N
C01193,INV-ET-0075,2231,1322.24,2024-02-08,N
C01194,INV-연금-0028,516,1092.64,2024-03-04,Y
C01195,INV-연금-0006,2855,1262.63,2023-04-10,N
C01195,INV-연금-0016,1320,1287.31,2025-03-28,N
C01195,INV-연금-0032,2524,1069.27,2023-06-30,N
C01195,INV-연금-0004,2215,899.07,2024-02-25,Y
C01197,INV-ET-0079,1783,1105.6,2024-05-30,N
C01197,INV-변액-0088,757,1010.78,2024-10-02,Y
C01197,INV-ET-0005,2631,1541.87,2025-05-02,N
C01197,INV-변액-0007,2247,866.1,2025-03-05,N
C01200,INV-ET-0086,1655,984.25,2024-09-26,N
C01200,INV-ET-0030,1557,1341.7,2024-07-06,N
C01200,INV-펀드-0098,1933,1218.71,2025-05-09,Y
C01200,INV-변액-0029,676,1214.71,2023-07-30,N
C01201,INV-펀드-0044,777,1252.13,2025-03-14,Y
C01207,INV-ET-0022,627,993.21,2023-01-18,N
C01207,INV-연금-0028,1272,1111.75,2025-01-24,N
C01207,INV-펀드-0058,2067,1363.65,2024-05-24,N
C01207,INV-ET-0043,1680,1442.84,2024-11-12,N
C01207,INV-변액-0080,2347,1496.16,2023-06-08,Y
C01209,INV-연금-0059,229,1054.67,2023-10-18,N
C01209,INV-펀드-0002,1225,1019.49,2023-04-15,Y
C01209,INV-펀드-0081,1446,1081.29,2024-07-07,Y
C01211,INV-연금-0009,2580,1081.16,2024-11-21,N
C01211,INV-ET-0018,2335,1096.87,2023-04-18,N
C01211,INV-변액-0013,2349,980.02,2024-05-12,N
C01212,INV-ET-0075,1720,1276.32,2025-06-11,N
C01212,INV-ET-0042,1416,1187.33,2024-12-06,N
C01212,INV-연금-0077,52,1155.6,2023-03-03,N
C01212,INV-펀드-0081,2136,1114.2,2024-08-31,Y
C01212,INV-펀드-0023,487,1172.86,2024-05-28,N
C01213,INV-연금-0095,2836,1390.11,2024-02-07,N
C01215,INV-변액-0017,1187,1287.11,2025-06-19,N
C01215,INV-펀드-0052,1001,1007.3,2023-11-26,N
C01215,INV-ET-0033,1270,1009.64,2024-02-13,Y
C01215,INV-펀드-0044,2856,1204.41,2023-07-13,Y
C01215,INV-ET-0076,2690,1238.59,2025-04-21,Y
C01217,INV-펀드-0023,1697,1165.71,2024-12-16,N
C01217,INV-ET-0092,469,1325.53,2025-05-20,Y
C01218,INV-변액-0015,1942,1337.78,2025-04-06,N
C01218,INV-연금-0001,2735,1141.78,2023-05-31,N
C01220,INV-펀드-0062,1555,1377.41,2024-10-01,N
C01220,INV-펀드-0035,1010,1170.05,2025-05-24,N
C01220,INV-변액-0049,1359,1119.65,2024-03-02,N
C01220,INV-연금-0032,2593,1075.03,2024-07-09,N
C01220,INV-연금-0068,1238,1426.76,2025-05-26,Y
C01222,INV-ET-0030,1425,1147.92,2024-10-22,N
C01222,INV-ET-0092,1369,1587.08,2025-03-18,N
C01222,INV-펀드-0023,815,1214.5,2024-05-19,N
C01223,INV-연금-0095,115,1332.42,2024-01-09,Y
C01223,INV-펀드-0067,2889,1443.22,2023-07-27,Y
C01223,INV-펀드-0002,460,1111.79,2023-03-30,N
C01223,INV-ET-0008,2848,1229.51,2023-05-30,N
C01223,INV-펀드-0044,82,1189.37,2025-04-13,N
C01224,INV-연금-0060,2985,1398.32,2024-06-28,Y
C01224,INV-ET-0092,1181,1475.24,2024-10-08,N
C01227,INV-연금-0041,1767,1350.63,2024-11-07,N
C01227,INV-ET-0086,1995,1044.88,2023-05-12,Y
C01228,INV-연금-0048,2918,967.21,2024-11-25,N
C01228,INV-연금-0028,2496,1006.8,2024-12-11,Y
C01228,INV-ET-0086,1324,943.3,2024-05-27,N
C01229,INV-펀드-0083,1349,1413.63,2024-10-04,Y
C01229,INV-펀드-0054,2163,1045.35,2023-03-09,Y
C01229,INV-연금-0050,2812,1148.85,2024-06-20,Y
C01230,INV-연금-0060,769,1277.87,2024-07-29,Y
C01230,INV-ET-0064,932,1393.26,2023-08-25,Y
C01230,INV-변액-0084,2913,1125.5,2024-07-15,N
C01230,INV-펀드-0072,2163,1012.66,2023-07-06,N
C01230,INV-연금-0041,462,1179.02,2023-01-27,Y
C01231,INV-변액-0070,445,1018.17,2024-02-01,Y
C01232,INV-펀드-0002,1698,994.32,2023-07-24,N
C01232,INV-연금-0089,767,1067.67,2024-11-10,N
C01234,INV-펀드-0072,545,1028.41,2023-08-21,N
C01234,INV-ET-0087,1593,1599.1,2024-09-01,N
C01235,INV-연금-0006,807,1120.86,2024-12-02,N
C01238,INV-연금-0004,375,994.55,2025-03-12,N
C01238,INV-펀드-0011,2683,1226.81,2024-06-28,N
C01238,INV-ET-0100,2455,1047.19,2023-09-28,N
C01239,INV-연금-0019,2054,1447.55,2024-07-24,N
C01240,INV-변액-0037,1338,924.53,2023-06-29,N
C01240,INV-변액-0029,988,1115.06,2025-04-11,Y
C01240,INV-연금-0089,983,992.68,2023-08-13,N
C01241,INV-펀드-0074,88,1114.03,2025-05-28,N
C01241,INV-펀드-0023,600,1167.95,2025-05-22,N
C01242,INV-연금-0059,1359,1030.5,2025-03-09,Y
C01242,INV-펀드-0072,1505,878.77,2024-04-03,N
C01243,INV-연금-0036,1941,947.0,2023-03-07,N
C01244,INV-연금-0077,2978,1231.9,2024-07-07,N
C01246,INV-ET-0092,447,1438.13,2025-06-14,N
C01248,INV-ET-0022,334,910.59,2023-03-14,N
C01248,INV-연금-0048,2652,1027.51,2023-04-03,N
C01248,INV-연금-0009,1810,1108.64,2024-01-11,N
C01251,INV-연금-0094,2422,1192.16,2023-02-14,Y
C01251,INV-ET-0099,434,1289.34,2023-06-15,Y
C01251,INV-연금-0009,1861,966.95,2023-07-07,N
C01251,INV-ET-0087,2541,1549.71,2023-12-11,Y
C01252,INV-ET-0031,1685,1500.24,2023-11-28,N
C01252,INV-연금-0055,361,950.22,2023-12-07,N
C01252,INV-ET-0042,2369,1220.73,2024-02-29,N
C01252,INV-변액-0027,642,1006.81,2024-01-21,Y
C01252,INV-ET-0003,1300,1166.43,2023-03-12,N
C01253,INV-연금-0041,1922,1341.75,2024-11-26,N
C01253,INV-변액-0027,669,970.06,2024-03-02,N
C01253,INV-펀드-0011,951,1295.05,2024-04-26,N
C01254,INV-연금-0014,2470,1284.89,2024-03-30,N
C01256,INV-연금-0068,247,1492.93,2025-01-08,N
C01256,INV-펀드-0039,58,1181.51,2023-09-07,N
C01256,INV-연금-0004,2772,997.73,2023-08-06,Y
C01258,INV-연금-0068,2952,1368.36,2023-08-29,N
C01258,INV-펀드-0061,172,1108.04,2023-02-01,Y
C01258,INV-ET-0025,519,1344.65,2023-06-13,Y
C01260,INV-펀드-0023,1295,1056.02,2024-05-30,Y
C01260,INV-ET-0003,2780,1226.32,2025-06-13,Y
