tx_id,customer_id,product_id,tx_date,tx_type,units,nav_at_tx,amount_won,channel
TX0000303,C01453,INV-연금-0032,2024-07-22,BUY,75,922.72,6920400,대면
TX0000304,C01335,INV-펀드-0023,2024-03-06,BUY,357,997.27,35602539,HTS
TX0000305,C00292,INV-ET-0030,2025-06-23,BUY,330,1166.43,38492190,HTS
TX0000306,C00728,INV-ET-0018,2024-01-19,SELL,353,1021.89,36072717,HTS
TX0000307,C00730,INV-ET-0079,2025-02-21,BUY,371,1347.14,49978894,대면
TX0000308,C00899,INV-연금-0001,2025-01-21,SELL,492,1514.16,74496672,로보어드바이저
TX0000309,C00343,INV-ET-0091,2024-01-15,SELL,63,1140.45,7184835,로보어드바이저
TX0000310,C00505,INV-ET-0091,2025-01-27,BUY,400,991.43,39657200,로보어드바이저
TX0000311,C01430,INV-변액-0037,2025-07-14,BUY,204,877.74,17905896,로보어드바이저
TX0000312,C01350,INV-펀드-0023,2024-05-24,BUY,229,1198.11,27436719,대면
TX0000313,C00167,INV-ET-0003,2025-02-21,SELL,217,1008.09,21875553,로보어드바이저
TX0000314,C01308,INV-펀드-0056,2025-08-24,BUY,65,1106.72,7193680,HTS
TX0000315,C00402,INV-연금-0094,2025-07-14,BUY,471,1104.44,52019124,대면
TX0000316,C00339,INV-펀드-0011,2024-06-23,SELL,289,1439.39,41598371,로보어드바이저
TX0000317,C00503,INV-ET-0031,2024-10-17,BUY,476,1722.01,81967676,MTS
TX0000318,C00558,INV-펀드-0047,2025-04-29,BUY,432,1743.92,75337344,로보어드바이저
TX0000319,C01416,INV-펀드-0067,2025-11-08,BUY,177,1472.67,26066259,로보어드바이저
TX0000320,C01322,INV-연금-0032,2024-09-23,SELL,277,1211.86,33568522,HTS
TX0000321,C01112,INV-연금-0097,2025-04-07,SELL,406,1564.76,63529255,HTS
TX0000322,C01286,INV-ET-0008,2025-09-13,BUY,145,1421.6,20613200,로보어드바이저
TX0000323,C00287,INV-ET-0018,2024-02-09,SELL,39,1045.97,4079283,대면
TX0000324,C01064,INV-펀드-0023,2024-08-16,SELL,294,1047.1,30784739,MTS
TX0000325,C00469,INV-변액-0070,2025-07-13,BUY,388,1247.08,48386704,로보어드바이저
TX0000326,C01054,INV-ET-0022,2024-06-16,BUY,384,1059.88,40699392,대면
TX0000327,C00208,INV-ET-0031,2025-12-03,BUY,65,1313.65,8538725,대면
TX0000328,C00908,INV-ET-0003,2024-01-13,BUY,118,1019.97,12035646,HTS
TX0000329,C00641,INV-ET-0042,2025-02-07,BUY,82,1153.88,9461816,대면
TX0000330,C01000,INV-펀드-0063,2025-10-24,BUY,39,1155.71,4507269,로보어드바이저
TX0000331,C00601,INV-펀드-0026,2024-10-29,SELL,452,1307.14,59082728,HTS
TX0000332,C00601,INV-연금-0036,2025-02-27,BUY,207,1000.71,20714697,HTS
TX0000333,C00441,INV-펀드-0044,2024-05-23,SELL,24,1455.76,3493824,HTS
TX0000334,C00085,INV-연금-0041,2024-10-15,BUY,419,1301.85,54547514,로보어드바이저
TX0000335,C00756,INV-변액-0010,2024-08-08,BUY,479,1408.51,67467629,MTS
TX0000336,C00668,INV-ET-0025,2025-03-23,BUY,496,1697.78,84209888,HTS
TX0000337,C00667,INV-ET-0018,2024-09-23,SELL,25,1124.8,2812000,로보어드바이저
TX0000338,C00016,INV-ET-0075,2025-03-26,SELL,197,1432.35,28217294,로보어드바이저
TX0000339,C00125,INV-연금-0066,2025-09-14,BUY,64,1494.25,9563200,대면
TX0000340,C01065,INV-펀드-0074,2025-09-09,BUY,263,1319.79,34710477,MTS
TX0000341,C01020,INV-펀드-0012,2025-08-24,SELL,200,932.53,18650600,HTS
TX0000342,C00824,INV-연금-0021,2024-10-17,SELL,425,1221.52,51914600,로보어드바이저
TX0000343,C00250,INV-펀드-0044,2025-06-05,SELL,205,1090.66,22358530,로보어드바이저
TX0000344,C00521,INV-ET-0045,2024-08-06,BUY,35,1010.37,3536294,대면
TX0000345,C01026,INV-펀드-0035,2025-07-13,SELL,85,1321.45,11232325,HTS
TX0000346,C00356,INV-펀드-0081,2024-07-26,SELL,252,1134.63,28592676,대면
TX0000347,C01037,INV-ET-0099,2024-06-16,SELL,275,1303.6,35849000,대면
TX0000348,C00113,INV-펀드-0072,2024-10-18,BUY,234,907.81,21242753,대면
TX0000349,C00340,INV-ET-0003,2025-09-27,SELL,225,1093.86,24611849,대면
TX0000350,C00059,INV-연금-0036,2025-05-07,SELL,107,1114.59,11926112,대면
TX0000351,C00834,INV-ET-0099,2025-03-16,SELL,431,1222.07,52671216,HTS
TX0000352,C00459,INV-연금-0036,2025-05-01,BUY,436,1148.05,50054980,MTS
TX0000353,C00234,INV-펀드-0098,2024-10-23,SELL,396,1588.14,62890344,HTS
TX0000354,C01100,INV-연금-0021,2025-02-24,BUY,324,1410.33,45694692,대면
TX0000355,C00656,INV-ET-0090,2025-04-06,SELL,75,1030.49,7728675,로보어드바이저
TX0000356,C00503,INV-변액-0010,2025-08-22,BUY,473,1600.59,75707907,대면
TX0000357,C00227,INV-연금-0095,2024-01-13,SELL,199,1142.51,22735949,로보어드바이저
TX0000358,C00780,INV-ET-0005,2025-06-29,BUY,212,1505.11,31908332,MTS
TX0000359,C00242,INV-펀드-0054,2025-03-06,BUY,389,1010.43,39305726,로보어드바이저
TX0000360,C00053,INV-변액-0017,2024-12-29,SELL,350,1253.21,43862350,로보어드바이저
TX0000361,C00241,INV-펀드-0002,2024-07-21,BUY,403,1222.76,49277228,로보어드바이저
TX0000362,C01092,INV-펀드-0083,2024-03-15,BUY,338,1201.05,40595490,HTS
TX0000363,C01021,INV-펀드-0061,2025-09-01,BUY,166,1240.0,20584000,HTS
TX0000364,C00508,INV-ET-0079,2025-01-29,SELL,413,1398.66,57764658,MTS
TX0000365,C00230,INV-펀드-0057,2024-02-28,SELL,79,1157.5,9144250,MTS
TX0000366,C00846,INV-연금-0014,2025-09-10,BUY,483,1266.77,61184991,MTS
TX0000367,C00366,INV-ET-0075,2024-10-26,SELL,263,1547.43,40697409,MTS
TX0000368,C01171,INV-변액-0070,2025-04-29,SELL,106,949.22,10061732,HTS
TX0000369,C00012,INV-연금-0048,2024-07-14,BUY,250,1084.53,27113250,로보어드바이저
TX0000370,C00451,INV-연금-0059,2024-01-13,SELL,385,1092.17,42048545,대면
TX0000371,C00843,INV-펀드-0034,2024-03-12,BUY,336,1332.74,44780064,대면
TX0000372,C01405,INV-펀드-0067,2025-01-01,BUY,96,1653.37,15872351,HTS
TX0000373,C00568,INV-펀드-0052,2025-01-18,SELL,384,1175.9,45154560,MTS
TX0000374,C00808,INV-연금-0019,2024-12-03,BUY,187,1697.73,31747551,MTS
TX0000375,C01378,INV-ET-0033,2024-10-01,SELL,383,1146.12,43896396,로보어드바이저
TX0000376,C00716,INV-변액-0027,2024-10-19,SELL,152,1020.93,15518135,MTS
TX0000377,C00096,INV-연금-0028,2024-03-12,BUY,154,1226.99,18895646,MTS
TX0000378,C00755,INV-변액-0088,2025-04-14,BUY,99,1065.9,10552410,대면
TX0000379,C00603,INV-연금-0036,2025-06-19,SELL,61,915.96,5587356,HTS
TX0000380,C01212,INV-연금-0021,2025-01-09,BUY,127,1343.77,17065879,MTS
TX0000381,C00641,INV-ET-0008,2025-03-29,SELL,397,1269.43,50396371,HTS
TX0000382,C00344,INV-연금-0068,2025-06-02,BUY,162,1438.66,23306292,HTS
TX0000383,C01361,INV-변액-0080,2025-06-30,SELL,342,1255.95,42953490,HTS
TX0000384,C00091,INV-연금-0032,2024-07-20,BUY,70,947.33,6631310,HTS
TX0000385,C00041,INV-연금-0019,2025-03-03,BUY,166,1623.04,26942464,로보어드바이저
TX0000386,C00061,INV-ET-0043,2025-02-14,BUY,206,1357.6,27966559,MTS
TX0000387,C00593,INV-연금-0053,2025-01-13,BUY,382,1392.41,53190062,로보어드바이저
TX0000388,C00795,INV-펀드-0061,2025-12-05,SELL,56,1205.97,6753432,MTS
TX0000389,C00852,INV-펀드-0012,2025-10-20,BUY,233,944.51,22007083,대면
TX0000390,C00923,INV-ET-0033,2024-05-27,SELL,500,1099.81,54990500,로보어드바이저
TX0000391,C00698,INV-연금-0055,2025-12-21,SELL,175,870.37,15231475,HTS
TX0000392,C00552,INV-펀드-0039,2024-10-27,BUY,148,1191.1,17628280,로보어드바이저
TX0000393,C00757,INV-펀드-0063,2025-04-11,BUY,388,1322.06,51295928,로보어드바이저
TX0000394,C01102,INV-ET-0003,2024-05-12,BUY,489,1001.8,48988019,HTS
TX0000395,C00137,INV-연금-0019,2024-05-24,SELL,323,1437.36,46426728,로보어드바이저
TX0000396,C01294,INV-펀드-0098,2024-09-11,SELL,340,1677.03,57019019,대면
TX0000397,C00171,INV-펀드-0062,2024-02-29,SELL,47,1644.21,7727787,대면
TX0000398,C00517,INV-연금-0009,2025-11-23,BUY,95,1073.69,10200055,HTS
TX0000399,C01127,INV-ET-0079,2025-12-21,BUY,232,1294.22,30025903,대면
TX0000400,C01217,INV-변액-0069,2024-05-14,BUY,402,1309.17,52628634,MTS
TX0000401,C01234,INV-펀드-0074,2025-08-31,BUY,102,954.8,9738960,MTS
TX0000402,C01445,INV-연금-0094,2025-01-16,SELL,344,1296.14,44587216,HTS
TX0000403,C00593,INV-연금-0089,2024-11-16,SELL,150,932.28,13984200,MTS
TX0000404,C00117,INV-펀드-0047,2025-09-07,SELL,429,1660.39,71230731,MTS
TX0000405,C01242,INV-연금-0068,2025-08-10,SELL,334,1776.65,59340110,HTS
TX0000406,C01359,INV-ET-0079,2025-08-07,SELL,259,1183.86,30661974,MTS
TX0000407,C01018,INV-ET-0064,2025-09-03,BUY,395,1398.32,55233640,HTS
TX0000408,C01171,INV-ET-0079,2024-05-14,SELL,38,1302.33,4948853,로보어드바이저
TX0000409,C00017,INV-변액-0049,2025-08-02,SELL,290,1190.98,34538420,로보어드바이저
TX0000410,C01185,INV-연금-0097,2024-11-26,BUY,200,1194.74,23894800,HTS
TX0000411,C00586,INV-ET-0051,2024-03-17,BUY,302,1648.24,49776848,대면
TX0000412,C00293,INV-변액-0015,2024-09-19,SELL,198,1263.7,25021260,MTS
TX0000413,C00592,INV-변액-0096,2025-06-12,SELL,433,1566.22,67817326,대면
TX0000414,C00263,INV-연금-0028,2024-08-26,SELL,241,958.06,23089246,로보어드바이저
TX0000415,C00526,INV-펀드-0083,2024-06-13,BUY,402,1390.79,55909757,대면
TX0000416,C01281,INV-연금-0014,2024-10-16,SELL,228,1353.16,30852048,HTS
TX0000417,C01075,INV-연금-0028,2024-03-01,SELL,463,1311.36,60715967,MTS
TX0000418,C01487,INV-ET-0030,2024-04-03,BUY,430,1086.96,46739280,MTS
TX0000419,C00659,INV-ET-0025,2025-08-04,BUY,113,1723.54,19476002,HTS
TX0000420,C00330,INV-펀드-0057,2024-07-07,SELL,334,888.39,29672226,대면
TX0000421,C00270,INV-ET-0065,2025-07-09,BUY,356,1688.71,60118076,HTS
TX0000422,C00679,INV-ET-0045,2024-12-05,BUY,293,1254.12,36745716,로보어드바이저
TX0000423,C00557,INV-연금-0077,2025-01-27,BUY,194,1129.23,21907062,MTS
TX0000424,C00528,INV-연금-0094,2024-10-29,BUY,284,1462.21,41526764,로보어드바이저
TX0000425,C00817,INV-ET-0025,2024-09-07,SELL,357,1316.12,46985484,HTS
TX0000426,C01235,INV-펀드-0081,2024-05-26,SELL,187,1183.33,22128271,로보어드바이저
TX0000427,C01400,INV-ET-0025,2025-05-08,BUY,457,1347.57,61583949,MTS
TX0000428,C01309,INV-펀드-0083,2024-06-02,BUY,258,1366.02,35243316,로보어드바이저
TX0000429,C00057,INV-펀드-0002,2024-03-10,SELL,455,929.5,42292250,HTS
TX0000430,C01273,INV-연금-0004,2024-05-19,SELL,370,801.58,29658460,대면
TX0000431,C00798,INV-연금-0089,2025-01-26,SELL,255,1012.47,25817985,대면
TX0000432,C00235,INV-연금-0053,2024-12-24,BUY,134,1500.55,20107370,로보어드바이저
TX0000433,C00887,INV-ET-0087,2024-03-19,SELL,367,1744.3,64015810,로보어드바이저
TX0000434,C00608,INV-연금-0085,2024-07-16,SELL,158,1332.27,21049866,로보어드바이저
TX0000435,C00881,INV-펀드-0057,2024-10-20,BUY,333,969.06,32269698,로보어드바이저
TX0000436,C00866,INV-ET-0099,2024-10-05,BUY,188,1348.18,25345784,로보어드바이저
TX0000437,C01164,INV-펀드-0012,2025-03-22,SELL,10,1169.23,1169230,대면
TX0000438,C00470,INV-펀드-0052,2025-12-16,BUY,496,1095.25,54324400,MTS
TX0000439,C00964,INV-ET-0065,2024-04-13,SELL,314,1674.81,52589034,대면
TX0000440,C01329,INV-연금-0095,2024-01-18,SELL,87,1286.8,11195160,HTS
TX0000441,C00385,INV-변액-0096,2024-09-15,SELL,453,1223.62,55429986,로보어드바이저
TX0000442,C00946,INV-변액-0029,2025-10-14,BUY,77,1098.98,8462146,대면
TX0000443,C00780,INV-연금-0004,2025-09-01,SELL,335,1116.95,37417825,MTS
TX0000444,C01317,INV-변액-0029,2025-03-01,BUY,436,1109.75,48385100,로보어드바이저
TX0000445,C00699,INV-연금-0001,2025-09-30,BUY,163,1196.86,19508818,HTS
TX0000446,C00415,INV-펀드-0040,2025-06-29,SELL,283,1279.23,36202209,MTS
TX0000447,C00935,INV-변액-0096,2025-04-30,BUY,371,1084.94,40251274,로보어드바이저
TX0000448,C00446,INV-펀드-0047,2025-11-16,SELL,77,1752.22,13492094,MTS
TX0000449,C01009,INV-펀드-0062,2025-12-18,SELL,224,1504.85,33708640,대면
TX0000450,C00685,INV-펀드-0023,2024-03-10,SELL,482,1013.84,48867088,MTS
TX0000451,C00914,INV-연금-0066,2024-05-10,SELL,322,1390.42,44771524,로보어드바이저
TX0000452,C00655,INV-변액-0096,2024-06-16,SELL,28,1544.95,4325860,대면
TX0000453,C00634,INV-변액-0027,2024-04-12,BUY,82,1095.39,8982198,MTS
TX0000454,C01071,INV-연금-0014,2024-07-29,BUY,76,1279.03,9720628,MTS
TX0000455,C01243,INV-연금-0036,2025-04-28,BUY,420,837.95,35193900,MTS
TX0000456,C00212,INV-ET-0064,2024-06-15,BUY,479,1503.72,72028188,대면
TX0000457,C01083,INV-ET-0090,2025-08-01,SELL,168,1147.9,19284720,MTS
TX0000458,C00714,INV-변액-0029,2024-01-19,SELL,495,988.83,48947085,대면
TX0000459,C00673,INV-연금-0032,2024-11-14,SELL,183,1235.32,22606356,로보어드바이저
TX0000460,C00057,INV-ET-0031,2025-08-21,SELL,426,1460.56,62219855,로보어드바이저
TX0000461,C01449,INV-펀드-0011,2025-03-12,BUY,142,1445.28,20522976,대면
TX0000462,C00440,INV-변액-0010,2025-03-12,BUY,461,1495.8,68956380,대면
TX0000463,C00512,INV-ET-0042,2024-07-24,BUY,194,1062.25,20607650,대면
TX0000464,C00200,INV-펀드-0011,2025-07-19,BUY,198,1307.22,25882956,HTS
TX0000465,C00917,INV-변액-0069,2024-03-07,SELL,118,1610.0,18998000,HTS
TX0000466,C00707,INV-변액-0037,2024-08-24,SELL,281,1135.95,31920195,MTS
TX0000467,C00704,INV-펀드-0082,2025-05-04,BUY,365,1354.97,49456405,HTS
TX0000468,C00284,INV-연금-0060,2025-03-27,SELL,404,1418.1,57291239,로보어드바이저
TX0000469,C00568,INV-펀드-0052,2025-03-23,BUY,395,885.84,34990680,대면
TX0000470,C00226,INV-연금-0032,2025-05-19,SELL,263,898.31,23625553,HTS
TX0000471,C00908,INV-펀드-0040,2024-08-29,BUY,474,1344.41,63725034,MTS
TX0000472,C00461,INV-ET-0065,2024-05-12,SELL,34,1592.54,5414636,HTS
TX0000473,C00356,INV-펀드-0012,2024-07-18,BUY,441,1134.39,50026599,HTS
TX0000474,C00339,INV-변액-0015,2025-01-14,BUY,425,1250.52,53147100,MTS
TX0000475,C00635,INV-변액-0010,2024-12-27,SELL,195,1604.64,31290480,대면
TX0000476,C01240,INV-연금-0077,2024-07-30,SELL,152,1327.6,20179520,로보어드바이저
TX0000477,C01125,INV-연금-0004,2025-12-14,SELL,382,916.73,35019086,로보어드바이저
TX0000478,C00556,INV-펀드-0034,2025-07-04,SELL,349,1308.74,45675026,로보어드바이저
TX0000479,C00392,INV-펀드-0081,2024-02-02,BUY,60,1346.04,8076239,대면
TX0000480,C00854,INV-변액-0088,2025-01-20,BUY,228,1014.42,23128775,MTS
TX0000481,C00820,INV-변액-0096,2024-09-17,BUY,196,1440.92,28242032,MTS
TX0000482,C00824,INV-변액-0007,2025-09-02,SELL,243,907.77,22058811,로보어드바이저
TX0000483,C00745,INV-변액-0027,2024-02-15,SELL,491,1069.99,52536509,HTS
TX0000484,C00585,INV-펀드-0034,2024-02-09,BUY,93,1210.5,11257650,대면
TX0000485,C01286,INV-연금-0001,2024-08-14,BUY,35,1141.71,3995985,HTS
TX0000486,C00293,INV-연금-0068,2025-07-23,SELL,243,1620.46,39377178,MTS
TX0000487,C01413,INV-연금-0001,2025-08-27,SELL,215,1463.97,31475355,로보어드바이저
TX0000488,C01231,INV-ET-0005,2024-09-10,SELL,498,1689.68,84146064,HTS
TX0000489,C01128,INV-연금-0009,2025-09-12,BUY,447,997.55,44590485,대면
TX0000490,C00694,INV-펀드-0044,2024-05-09,BUY,243,1238.48,30095064,MTS
TX0000491,C00247,INV-변액-0017,2025-01-06,BUY,219,1242.62,27213377,HTS
TX0000492,C00558,INV-연금-0050,2024-01-09,SELL,372,1334.15,49630380,로보어드바이저
TX0000493,C00527,INV-펀드-0098,2024-12-18,BUY,491,1415.68,69509888,로보어드바이저
TX0000494,C00255,INV-ET-0005,2024-06-02,BUY,351,1606.4,56384640,대면
TX0000495,C00086,INV-ET-0003,2025-01-08,BUY,403,1304.96,52589888,대면
TX0000496,C00126,INV-ET-0005,2025-05-30,BUY,159,1756.03,27920877,대면
TX0000497,C01010,INV-ET-0091,2024-11-04,SELL,302,1075.99,32494898,HTS
TX0000498,C01082,INV-ET-0025,2024-11-17,SELL,410,1688.87,69243670,로보어드바이저
TX0000499,C00419,INV-변액-0049,2025-04-06,SELL,278,893.83,24848474,MTS
TX0000500,C01345,INV-연금-0077,2025-08-16,BUY,169,1098.98,18572762,MTS
TX0000501,C00736,INV-펀드-0082,2024-03-30,SELL,390,1651.12,64393679,MTS
TX0000502,C00682,INV-펀드-0054,2025-09-13,SELL,47,1234.43,5801821,로보어드바이저
TX0000503,C01213,INV-연금-0059,2024-07-16,BUY,120,931.82,11181840,HTS
TX0000504,C00209,INV-변액-0069,2025-08-27,SELL,306,1163.38,35599428,HTS
TX0000505,C00168,INV-펀드-0012,2024-05-13,BUY,175,1149.4,20114500,MTS
TX0000506,C01034,INV-펀드-0052,2025-10-15,BUY,303,896.51,27164252,로보어드바이저
TX0000507,C00729,INV-ET-0065,2025-11-11,BUY,438,1372.36,60109367,MTS
TX0000508,C01213,INV-연금-0009,2025-08-04,BUY,495,893.48,44227260,HTS
TX0000509,C01433,INV-연금-0095,2025-02-19,BUY,19,1109.57,2108183,HTS
TX0000510,C01193,INV-변액-0038,2024-10-11,BUY,439,1426.85,62638714,로보어드바이저
TX0000511,C01127,INV-변액-0037,2024-01-14,SELL,188,1121.52,21084576,HTS
TX0000512,C00260,INV-연금-0021,2024-02-16,BUY,169,1290.65,21811985,MTS
TX0000513,C00542,INV-ET-0071,2024-09-16,BUY,220,1217.48,26784559,로보어드바이저
TX0000514,C00585,INV-연금-0050,2025-08-30,BUY,253,1468.06,37141918,대면
TX0000515,C01389,INV-펀드-0056,2025-05-21,BUY,363,1285.77,46673451,로보어드바이저
TX0000516,C01377,INV-연금-0050,2024-02-22,BUY,81,1199.41,9715221,HTS
TX0000517,C01349,INV-펀드-0098,2024-07-13,BUY,20,1501.8,3003600,HTS
TX0000518,C01238,INV-연금-0055,2025-03-18,SELL,184,965.7,17768880,대면
TX0000519,C00921,INV-변액-0007,2025-03-07,BUY,154,799.42,12311068,MTS
TX0000520,C00115,INV-ET-0030,2024-03-20,BUY,235,1455.34,34200490,MTS
TX0000521,C00266,INV-ET-0005,2024-03-21,BUY,282,1300.96,36687072,MTS
TX0000522,C01310,INV-ET-0090,2024-02-03,SELL,431,967.64,41705284,MTS
TX0000523,C00831,INV-ET-0030,2024-11-30,SELL,97,1552.51,15059347,로보어드바이저
TX0000524,C00419,INV-ET-0051,2024-04-26,BUY,288,1492.68,42989184,MTS
TX0000525,C00424,INV-연금-0066,2024-05-11,BUY,206,1288.33,26539598,MTS
TX0000526,C01104,INV-연금-0048,2025-10-30,SELL,167,985.88,16464196,로보어드바이저
TX0000527,C00817,INV-펀드-0081,2025-03-31,BUY,135,1269.07,17132445,HTS
TX0000528,C00491,INV-연금-0050,2024-05-25,BUY,468,1482.5,69381000,HTS
TX0000529,C00930,INV-펀드-0057,2025-03-14,SELL,314,1011.12,31749168,대면
TX0000530,C00944,INV-연금-0014,2025-08-13,SELL,423,1421.8,60142140,로보어드바이저
TX0000531,C01241,INV-ET-0075,2024-06-24,BUY,500,1181.97,59098500,MTS
TX0000532,C00215,INV-ET-0018,2025-06-16,BUY,161,1088.74,17528714,MTS
TX0000533,C00695,INV-연금-0060,2024-03-14,SELL,239,1159.9,27721610,로보어드바이저
TX0000534,C01367,INV-펀드-0046,2024-03-23,BUY,213,1193.59,25423467,HTS
TX0000535,C00062,INV-변액-0037,2025-09-26,BUY,382,1120.51,42803482,로보어드바이저
TX0000536,C00116,INV-ET-0043,2024-03-26,BUY,348,1390.74,48397752,대면
TX0000537,C00722,INV-ET-0100,2025-03-22,BUY,11,1060.52,1166572,대면
TX0000538,C01081,INV-변액-0084,2024-07-22,BUY,319,945.84,30172296,HTS
TX0000539,C00242,INV-펀드-0020,2025-11-28,BUY,321,1270.44,40781124,대면
TX0000540,C01193,INV-변액-0007,2025-04-17,BUY,425,1042.22,44294350,MTS
TX0000541,C00365,INV-연금-0066,2024-11-20,BUY,314,1368.79,42980006,MTS
TX0000542,C00942,INV-연금-0041,2025-01-14,BUY,10,1320.26,1320260,대면
TX0000543,C00208,INV-연금-0055,2024-05-18,SELL,409,919.08,37590372,대면
TX0000544,C01465,INV-변액-0017,2024-08-28,SELL,435,1422.98,61899630,HTS
TX0000545,C00621,INV-ET-0045,2024-05-09,BUY,347,1092.47,37908709,대면
TX0000546,C00330,INV-연금-0068,2024-10-12,SELL,151,1346.73,20335623,대면
TX0000547,C01276,INV-연금-0097,2025-04-14,BUY,93,1449.99,13484907,대면
TX0000548,C01302,INV-펀드-0081,2024-09-05,BUY,434,1250.9,54289060,HTS
TX0000549,C01082,INV-펀드-0052,2025-02-02,BUY,141,1273.86,17961425,로보어드바이저
TX0000550,C00821,INV-ET-0099,2024-10-15,SELL,423,1345.06,56896038,MTS
TX0000551,C01159,INV-ET-0018,2024-10-18,BUY,477,1117.31,53295687,HTS
TX0000552,C01332,INV-연금-0014,2025-04-19,SELL,211,1300.11,27432320,대면
TX0000553,C00971,INV-연금-0055,2025-07-20,SELL,193,1187.29,22914697,대면
TX0000554,C01436,INV-펀드-0082,2024-03-04,BUY,93,1298.68,12077724,MTS
TX0000555,C00361,INV-변액-0069,2024-09-29,SELL,453,1510.84,68441052,로보어드바이저
TX0000556,C00701,INV-ET-0005,2024-10-22,BUY,341,1650.31,56275571,로보어드바이저
TX0000557,C00710,INV-ET-0042,2024-07-25,BUY,314,1208.62,37950668,MTS
TX0000558,C01083,INV-펀드-0023,2025-10-13,SELL,276,1239.16,34200816,로보어드바이저
TX0000559,C00116,INV-변액-0029,2025-05-02,BUY,396,1163.84,46088063,MTS
TX0000560,C01230,INV-펀드-0062,2025-08-18,SELL,267,1273.5,34002450,MTS
TX0000561,C00308,INV-연금-0059,2024-12-02,BUY,107,1218.48,13037736,HTS
TX0000562,C00084,INV-펀드-0057,2025-02-03,SELL,495,1074.76,53200619,로보어드바이저
TX0000563,C00025,INV-펀드-0034,2024-05-22,SELL,183,1242.5,22737750,대면
TX0000564,C00923,INV-펀드-0035,2024-03-16,BUY,225,1312.58,29533050,로보어드바이저
TX0000565,C00292,INV-변액-0069,2024-01-06,BUY,123,1646.53,20252319,로보어드바이저
TX0000566,C00659,INV-펀드-0057,2025-01-31,BUY,407,914.65,37226255,로보어드바이저
TX0000567,C00389,INV-연금-0097,2025-09-04,BUY,33,1229.79,4058307,대면
TX0000568,C00557,INV-ET-0086,2024-02-29,SELL,164,987.31,16191884,대면
TX0000569,C00271,INV-연금-0006,2025-11-07,BUY,261,1449.66,37836126,로보어드바이저
TX0000570,C01376,INV-펀드-0047,2024-12-07,BUY,193,1441.49,27820757,대면
TX0000571,C00151,INV-연금-0028,2024-08-17,BUY,204,1061.18,21648072,MTS
TX0000572,C01332,INV-변액-0038,2024-10-31,SELL,22,1294.31,2847482,HTS
TX0000573,C01231,INV-연금-0053,2025-04-26,BUY,140,1385.58,19398120,로보어드바이저
