policy_id,customer_id,product_code,product_name,insurer,category,status,start_date,monthly_premium,scenario_code
P000235,C00067,GH-FI-0062,광화종합 화재실속형2,광화종합,화재,정상유지,2022-01-14,27780,정상
P000236,C00067,SS-HE-0097,삼산라이프 실손프리미엄3,삼산라이프,실손,정상유지,2025-01-25,36287,공백_사망
P000237,C00067,CU-CH-0030,청우손해 어린이프리미엄4,청우손해,어린이,정상유지,2021-03-03,60349,정상
P000238,C00068,CU-CH-0029,청우손해 어린이실속형3,청우손해,어린이,정상유지,2022-09-24,61873,중복_실손
P000239,C00068,BD-FI-0168,백두손해 화재표준형1,백두손해,화재,정상유지,2023-05-16,32849,정상
P000240,C00068,DB-WL-0121,동백해상 종신표준형2,동백해상,종신,정상유지,2024-09-13,224977,공백_배상
P000241,C00068,CU-PN-0040,청우손해 연금실속형2,청우손해,연금,정상유지,2024-08-09,238099,공백_사망
P000242,C00068,SS-TR-0109,삼산라이프 여행자기본형3,삼산라이프,여행자,정상유지,2021-12-29,3898,정상
P000243,C00069,IR-AU-0131,이레생명 자동차표준형2,이레생명,자동차,정상유지,2022-07-26,86348,공백_배상
P000244,C00069,DB-CH-0113,동백해상 어린이기본형1,동백해상,어린이,정상유지,2022-04-10,52798,공백_사망
P000245,C00069,HB-FI-0019,한빛생명 화재기본형3,한빛생명,화재,정상유지,2022-08-30,17099,공백_배상
P000246,C00070,DB-TR-0128,동백해상 여행자실속형1,동백해상,여행자,정상유지,2021-12-14,8326,공백_사망
P000247,C00070,GH-HE-0051,광화종합 실손실속형2,광화종합,실손,정상유지,2023-06-07,30990,공백_배상
P000248,C00071,DA-PN-0079,다올화재 연금표준형1,다올화재,연금,정상유지,2023-11-14,168729,정상
P000249,C00071,GH-HE-0052,광화종합 실손표준형3,광화종합,실손,정상유지,2024-01-03,44028,공백_배상
P000250,C00071,DB-FI-0125,동백해상 화재프리미엄1,동백해상,화재,정상유지,2022-03-09,9505,중복_실손
P000251,C00071,BD-TR-0171,백두손해 여행자기본형2,백두손해,여행자,정상유지,2022-08-24,3514,정상
P000252,C00072,GH-HE-0052,광화종합 실손표준형3,광화종합,실손,정상유지,2024-03-03,44028,공백_배상
P000253,C00072,HB-CH-0006,한빛생명 어린이기본형3,한빛생명,어린이,정상유지,2022-05-02,29794,중복_실손
P000254,C00072,SS-TR-0110,삼산라이프 여행자프리미엄4,삼산라이프,여행자,정상유지,2021-11-30,12748,공백_사망
P000255,C00072,HB-PN-0013,한빛생명 연금기본형1,한빛생명,연금,정상유지,2021-11-14,320731,중복_실손
P000256,C00072,HB-FI-0018,한빛생명 화재표준형2,한빛생명,화재,정상유지,2023-06-06,8831,공백_사망
P000257,C00073,DB-HE-0119,동백해상 실손프리미엄4,동백해상,실손,정상유지,2022-02-12,52501,정상
P000258,C00073,GH-CH-0049,광화종합 어린이실속형2,광화종합,어린이,정상유지,2021-09-02,63321,공백_배상
P000259,C00074,GH-TR-0064,광화종합 여행자표준형1,광화종합,여행자,정상유지,2024-09-14,8081,정상
P000260,C00074,GH-PN-0059,광화종합 연금기본형3,광화종합,연금,정상유지,2025-02-14,208430,정상
P000261,C00074,HB-WL-0010,한빛생명 종신표준형2,한빛생명,종신,정상유지,2021-11-21,207131,공백_배상
P000262,C00074,IR-HE-0139,이레생명 실손프리미엄4,이레생명,실손,정상유지,2022-02-05,44105,공백_배상
P000263,C00074,DB-FI-0126,동백해상 화재프리미엄2,동백해상,화재,정상유지,2022-10-13,22225,중복_자차
P000264,C00075,IR-FI-0147,이레생명 화재기본형2,이레생명,화재,정상유지,2022-09-16,23605,정상
P000265,C00075,CU-AU-0026,청우손해 자동차실속형3,청우손해,자동차,정상유지,2024-05-29,116341,정상
P000266,C00076,BD-CH-0156,백두손해 어린이프리미엄1,백두손해,어린이,정상유지,2022-03-27,54900,중복_자차
P000267,C00076,IR-WL-0142,이레생명 종신기본형3,이레생명,종신,정상유지,2022-02-01,189151,중복_실손
P000268,C00076,BD-TR-0171,백두손해 여행자기본형2,백두손해,여행자,정상유지,2025-02-15,3514,정상
P000269,C00076,HB-AU-0002,한빛생명 자동차표준형2,한빛생명,자동차,정상유지,2024-01-23,66788,정상
P000270,C00076,GH-PN-0058,광화종합 연금기본형2,광화종합,연금,정상유지,2025-04-03,134044,정상
P000271,C00077,IR-CH-0135,이레생명 어린이표준형3,이레생명,어린이,정상유지,2022-01-18,51970,공백_사망
P000272,C00077,DB-WL-0121,동백해상 종신표준형2,동백해상,종신,정상유지,2024-05-26,224977,정상
P000273,C00078,DA-AU-0069,다올화재 자동차프리미엄2,다올화재,자동차,정상유지,2021-05-13,108331,정상
P000274,C00078,GH-PN-0058,광화종합 연금기본형2,광화종합,연금,정상유지,2025-01-31,134044,중복_자차
P000275,C00078,SS-FI-0106,삼산라이프 화재기본형2,삼산라이프,화재,정상유지,2021-05-18,31092,공백_사망
P000276,C00078,SS-WL-0101,삼산라이프 종신기본형4,삼산라이프,종신,정상유지,2022-06-19,191611,정상
P000277,C00079,SS-HE-0096,삼산라이프 실손실속형2,삼산라이프,실손,정상유지,2021-12-10,23518,공백_배상
P000278,C00079,DB-FI-0125,동백해상 화재프리미엄1,동백해상,화재,정상유지,2023-12-21,9505,중복_실손
P000279,C00079,HB-TR-0022,한빛생명 여행자표준형2,한빛생명,여행자,정상유지,2024-07-23,9624,중복_자차
P000280,C00080,DB-FI-0126,동백해상 화재프리미엄2,동백해상,화재,정상유지,2022-02-26,22225,중복_실손
P000281,C00080,CU-TR-0045,청우손해 여행자프리미엄3,청우손해,여행자,정상유지,2021-06-26,5022,중복_실손
P000282,C00080,IR-CH-0133,이레생명 어린이기본형1,이레생명,어린이,정상유지,2022-10-11,43283,중복_실손
P000283,C00080,SS-WL-0098,삼산라이프 종신프리미엄1,삼산라이프,종신,정상유지,2021-09-12,182251,중복_자차
P000284,C00080,IR-HE-0137,이레생명 실손표준형2,이레생명,실손,정상유지,2023-01-24,57903,공백_사망
P000285,C00081,DB-HE-0117,동백해상 실손프리미엄2,동백해상,실손,정상유지,2025-02-28,43319,공백_배상
P000286,C00081,CU-WL-0038,청우손해 종신기본형4,청우손해,종신,정상유지,2021-06-25,204656,공백_사망
P000287,C00081,SS-AU-0092,삼산라이프 자동차실속형4,삼산라이프,자동차,정상유지,2024-06-30,76176,중복_실손
P000288,C00081,SS-FI-0106,삼산라이프 화재기본형2,삼산라이프,화재,정상유지,2022-11-01,31092,공백_사망
P000289,C00082,DB-WL-0122,동백해상 종신기본형3,동백해상,종신,정상유지,2023-05-22,154997,공백_배상
P000290,C00082,SS-TR-0109,삼산라이프 여행자기본형3,삼산라이프,여행자,정상유지,2022-05-15,3898,중복_실손
P000291,C00082,IR-PN-0143,이레생명 연금실속형1,이레생명,연금,정상유지,2024-07-21,268032,중복_자차
P000292,C00082,HB-FI-0020,한빛생명 화재기본형4,한빛생명,화재,정상유지,2022-01-28,29119,정상
P000293,C00083,IR-HE-0138,이레생명 실손프리미엄3,이레생명,실손,정상유지,2024-11-06,39693,중복_자차
P000294,C00083,HB-CH-0004,한빛생명 어린이기본형1,한빛생명,어린이,정상유지,2024-11-28,84794,중복_자차
P000295,C00083,GH-TR-0066,광화종합 여행자기본형3,광화종합,여행자,정상유지,2022-11-29,14775,공백_배상
P000296,C00083,GH-PN-0059,광화종합 연금기본형3,광화종합,연금,정상유지,2022-03-29,208430,정상
P000297,C00083,SS-AU-0091,삼산라이프 자동차표준형3,삼산라이프,자동차,정상유지,2023-05-29,62331,중복_실손
P000298,C00084,DB-HE-0117,동백해상 실손프리미엄2,동백해상,실손,정상유지,2024-12-25,43319,공백_배상
P000299,C00084,SS-WL-0099,삼산라이프 종신실속형2,삼산라이프,종신,정상유지,2023-12-18,234393,중복_자차
P000300,C00084,BD-CH-0158,백두손해 어린이기본형3,백두손해,어린이,정상유지,2023-09-07,68943,공백_배상
P000301,C00084,GH-AU-0047,광화종합 자동차기본형2,광화종합,자동차,정상유지,2022-02-08,117678,공백_배상
P000302,C00085,IR-CH-0133,이레생명 어린이기본형1,이레생명,어린이,정상유지,2023-02-26,43283,중복_자차
P000303,C00085,GH-TR-0065,광화종합 여행자기본형2,광화종합,여행자,정상유지,2023-11-02,8698,중복_실손
P000304,C00085,CU-HE-0032,청우손해 실손기본형2,청우손해,실손,정상유지,2022-01-30,48506,중복_자차
P000305,C00085,BD-PN-0166,백두손해 연금표준형1,백두손해,연금,정상유지,2021-02-12,307535,중복_자차
P000306,C00085,DB-FI-0127,동백해상 화재실속형3,동백해상,화재,정상유지,2024-03-20,24592,중복_자차
P000307,C00086,GH-CH-0049,광화종합 어린이실속형2,광화종합,어린이,정상유지,2022-03-18,63321,중복_실손
P000308,C00086,CU-HE-0033,청우손해 실손실속형3,청우손해,실손,정상유지,2022-09-20,27026,중복_실손
P000309,C00086,HB-AU-0001,한빛생명 자동차표준형1,한빛생명,자동차,정상유지,2024-03-20,105163,중복_자차
P000310,C00086,CU-PN-0040,청우손해 연금실속형2,청우손해,연금,정상유지,2022-08-19,238099,정상
P000311,C00086,IR-TR-0151,이레생명 여행자프리미엄3,이레생명,여행자,정상유지,2024-01-31,3665,중복_실손
P000312,C00087,CU-TR-0044,청우손해 여행자프리미엄2,청우손해,여행자,정상유지,2021-08-28,13264,공백_배상
P000313,C00087,HB-PN-0016,한빛생명 연금기본형4,한빛생명,연금,정상유지,2024-10-22,112831,정상
P000314,C00087,HB-WL-0011,한빛생명 종신표준형3,한빛생명,종신,정상유지,2021-03-30,144769,공백_사망
P000315,C00087,BD-FI-0169,백두손해 화재기본형2,백두손해,화재,정상유지,2024-07-01,22666,중복_자차
P000316,C00087,HB-CH-0004,한빛생명 어린이기본형1,한빛생명,어린이,정상유지,2023-03-23,84794,정상
P000317,C00088,DA-AU-0069,다올화재 자동차프리미엄2,다올화재,자동차,정상유지,2024-08-28,108331,공백_배상
P000318,C00088,CU-TR-0045,청우손해 여행자프리미엄3,청우손해,여행자,정상유지,2023-10-20,5022,중복_실손
P000319,C00088,BD-CH-0157,백두손해 어린이표준형2,백두손해,어린이,정상유지,2022-07-09,74248,중복_실손
P000320,C00089,SS-PN-0104,삼산라이프 연금기본형3,삼산라이프,연금,정상유지,2023-03-17,253758,공백_사망
P000321,C00089,HB-TR-0023,한빛생명 여행자실속형3,한빛생명,여행자,정상유지,2025-04-28,12546,공백_사망
P000322,C00089,HB-CH-0005,한빛생명 어린이기본형2,한빛생명,어린이,정상유지,2022-11-14,66973,정상
P000323,C00090,IR-CH-0133,이레생명 어린이기본형1,이레생명,어린이,정상유지,2022-05-28,43283,중복_자차
P000324,C00090,IR-WL-0142,이레생명 종신기본형3,이레생명,종신,정상유지,2021-06-13,189151,중복_실손
P000325,C00090,BD-AU-0153,백두손해 자동차실속형2,백두손해,자동차,정상유지,2024-08-17,82742,중복_실손
P000326,C00090,BD-TR-0171,백두손해 여행자기본형2,백두손해,여행자,정상유지,2021-07-05,3514,정상
P000327,C00090,DA-HE-0074,다올화재 실손프리미엄2,다올화재,실손,정상유지,2021-07-04,56519,공백_배상
P000328,C00091,CU-CH-0029,청우손해 어린이실속형3,청우손해,어린이,정상유지,2024-07-15,61873,중복_실손
P000329,C00091,DB-PN-0123,동백해상 연금기본형1,동백해상,연금,정상유지,2024-04-23,205519,공백_배상
P000330,C00091,DB-HE-0117,동백해상 실손프리미엄2,동백해상,실손,정상유지,2024-10-19,43319,정상
P000331,C00091,HB-AU-0002,한빛생명 자동차표준형2,한빛생명,자동차,정상유지,2021-11-24,66788,중복_자차
P000332,C00091,HB-FI-0020,한빛생명 화재기본형4,한빛생명,화재,정상유지,2025-03-02,29119,정상
P000333,C00092,HB-AU-0002,한빛생명 자동차표준형2,한빛생명,자동차,정상유지,2021-02-05,66788,중복_실손
P000334,C00092,CU-HE-0033,청우손해 실손실속형3,청우손해,실손,정상유지,2022-01-05,27026,공백_사망
P000335,C00093,HB-FI-0019,한빛생명 화재기본형3,한빛생명,화재,정상유지,2022-11-22,17099,공백_배상
P000336,C00093,DB-PN-0124,동백해상 연금표준형2,동백해상,연금,정상유지,2023-04-12,287729,공백_배상
P000337,C00093,DA-WL-0076,다올화재 종신기본형1,다올화재,종신,정상유지,2021-10-05,94669,중복_실손
P000338,C00093,BD-AU-0153,백두손해 자동차실속형2,백두손해,자동차,정상유지,2021-06-26,82742,공백_배상
P000339,C00094,HB-WL-0011,한빛생명 종신표준형3,한빛생명,종신,정상유지,2023-10-01,144769,공백_배상
P000340,C00094,CU-HE-0033,청우손해 실손실속형3,청우손해,실손,정상유지,2022-01-01,27026,공백_배상
P000341,C00094,IR-FI-0147,이레생명 화재기본형2,이레생명,화재,정상유지,2024-04-07,23605,중복_자차
P000342,C00094,DB-TR-0128,동백해상 여행자실속형1,동백해상,여행자,정상유지,2022-06-21,8326,공백_배상
P000343,C00094,SS-AU-0090,삼산라이프 자동차표준형2,삼산라이프,자동차,정상유지,2023-10-09,65352,중복_자차
P000344,C00095,CU-HE-0032,청우손해 실손기본형2,청우손해,실손,정상유지,2021-02-05,48506,중복_자차
P000345,C00095,SS-AU-0090,삼산라이프 자동차표준형2,삼산라이프,자동차,정상유지,2021-07-17,65352,중복_자차
P000346,C00095,SS-FI-0106,삼산라이프 화재기본형2,삼산라이프,화재,정상유지,2024-02-15,31092,중복_실손
P000347,C00095,CU-WL-0038,청우손해 종신기본형4,청우손해,종신,정상유지,2024-11-15,204656,중복_실손
P000348,C00096,GH-TR-0065,광화종합 여행자기본형2,광화종합,여행자,정상유지,2021-07-03,8698,정상
P000349,C00096,DB-CH-0115,동백해상 어린이프리미엄3,동백해상,어린이,정상유지,2022-06-10,64871,공백_배상
P000350,C00096,HB-AU-0002,한빛생명 자동차표준형2,한빛생명,자동차,정상유지,2024-10-16,66788,중복_자차
P000351,C00096,SS-WL-0098,삼산라이프 종신프리미엄1,삼산라이프,종신,정상유지,2025-02-05,182251,중복_실손
P000352,C00097,SS-CH-0093,삼산라이프 어린이기본형1,삼산라이프,어린이,정상유지,2022-11-09,26711,공백_배상
P000353,C00097,HB-WL-0010,한빛생명 종신표준형2,한빛생명,종신,정상유지,2023-01-06,207131,공백_사망
P000354,C00097,DA-HE-0075,다올화재 실손프리미엄3,다올화재,실손,정상유지,2022-12-24,34611,공백_배상
P000355,C00098,HB-AU-0003,한빛생명 자동차실속형3,한빛생명,자동차,정상유지,2021-06-19,83166,중복_자차
P000356,C00098,HB-PN-0013,한빛생명 연금기본형1,한빛생명,연금,정상유지,2021-12-12,320731,공백_배상
P000357,C00098,GH-HE-0051,광화종합 실손실속형2,광화종합,실손,정상유지,2024-05-09,30990,공백_사망
P000358,C00098,IR-FI-0147,이레생명 화재기본형2,이레생명,화재,정상유지,2021-05-03,23605,공백_사망
P000359,C00098,GH-TR-0064,광화종합 여행자표준형1,광화종합,여행자,정상유지,2021-01-01,8081,정상
P000360,C00099,DA-HE-0074,다올화재 실손프리미엄2,다올화재,실손,정상유지,2024-02-28,56519,정상
P000361,C00099,DA-TR-0087,다올화재 여행자기본형1,다올화재,여행자,정상유지,2024-10-15,4422,공백_사망
P000362,C00099,IR-PN-0145,이레생명 연금실속형3,이레생명,연금,정상유지,2022-09-20,364662,공백_사망
P000363,C00099,DA-FI-0084,다올화재 화재프리미엄2,다올화재,화재,정상유지,2024-10-30,16541,중복_실손
P000364,C00099,IR-CH-0133,이레생명 어린이기본형1,이레생명,어린이,정상유지,2022-08-06,43283,중복_자차
